candidate_id,linked_notice_id,linked_notice_type,link_confidence,link_reason
RC-CONT_AWD_M6785423F1038_9700_M6785420D1688_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6785423F2100_9700_NNG15SD72B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6785423F4802_9700_NNG15SD70B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6785423F4901_9700_47QTCB22D0249_4732,,,No Match,"Only match(es) posted before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_M6785423F7604_9700_M6785423D7601_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6785423F7612_9700_M6785418D7601_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6785423F8022_9700_M6785418D7823_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6785423P4905_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6785424F0034_9700_M6785424D0029_9700,f52e0d4e1ab340ba80885770a036e5a0,Award Notice,Low,loosened title 65 (corroborated); place-of-performance match
RC-CONT_AWD_M6785424F4634_9700_NNG15SD11B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6785424F4661_9700_NNG15SD60B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6785424F4803_9700_NNG15SC59B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6785424F4905_9700_NNG15SC71B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6785424F4951_9700_NNG15SD23B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6785424F7619_9700_M6785424D7602_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6785425F0018_9700_M6785425D0016_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6785425F0119_9700_M6785425D0016_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6785425F0170_9700_M6785424D0029_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6785425F4646_9700_NNG15SC82B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6785425F4670_9700_NNG15SD11B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6785425F4909_9700_NNG15SD80B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6785425F4940_9700_NNG15SD60B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6785425F4943_9700_NNG15SC71B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6785426F1036_9700_NNG15SD76B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6785426F4201_9700_N0003920D0054_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6785426F8007_9700_M6785423D7900_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6890917F7600_9700_GS06F0675Z_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6890921F7605_9700_M6890920D7602_9700,7c40cf1e85dc431a84764f1b686f34f1,Solicitation,Low,loosened title 64 (corroborated); place-of-performance match
RC-CONT_AWD_M6890921F7625_9700_M6890920D7605_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6890921F7636_9700_M6890919D7605_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6890923F7620_9700_N6600119A0049_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6890925F7603_9700_M6890922D7602_9700,7c40cf1e85dc431a84764f1b686f34f1,Solicitation,Low,loosened title 56 (corroborated); place-of-performance match
RC-CONT_AWD_M6890925F7708_9700_M6890920D7604_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6890925P7602_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M6890925P7805_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_M9549425F5008_9700_M9549425D5002_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_MUUF_9700_N0003913D0013_9700,,,No Match,"Only match(es) posted before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_MUUN_9700_N0003913D0013_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_MUUP_9700_N0003913D0013_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_MUUQ_9700_N0003913D0013_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0001405C0006_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0001414F5019_9700_HHSN316201200018W_7529,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0001416C1012_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0001420C4001_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0001422F4006_9700_N0001422D4002_9700,b065ca383e0d4254aeae51c780a17b81,Sources Sought,Low,loosened title 56 (corroborated); place-of-performance match
RC-CONT_AWD_N0001917C0056_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0001917F1509_9700_N0001917D0008_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0001918F2440_9700_N0001915D0014_9700,,,No Match,Only match(es) posted outside the recency window around this award's expiration
RC-CONT_AWD_N0001919F0014_9700_N0001917D0008_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0001919F2648_9700_N0001917D0008_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0001919F4140_9700_N0001915D0016_9700,,,No Match,Only match(es) posted outside the recency window around this award's expiration
RC-CONT_AWD_N0001919F4249_9700_N0001917D0008_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0001920F0550_9700_NNG15SC91B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0001920F0835_9700_N0001920G0003_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0001921C0042_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0001921F0141_9700_N0001920G0003_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0001921F0423_9700_NNG15SC27B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0001921F0666_9700_NNG15SD80B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0001921F0708_9700_NNG15SC28B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0001922F0897_9700_N0001921G0010_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0001922F2090_9700_NNG15SD80B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0001922F2341_9700_N0001922D0015_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0001923F0486_9700_N0001921D0010_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0001924F0124_9700_N0001921D0010_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0001924F0188_9700_N0001920G0003_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0001924F0568_9700_N0001920D0029_9700,,,No Match,Only match(es) posted outside the recency window around this award's expiration
RC-CONT_AWD_N0001925C0107_9700_-NONE-_-NONE-,a25f01263d0e4c48a5e246f9db305e24,Solicitation,Low,loosened title 59 (corroborated); NAICS match
RC-CONT_AWD_N0001925F1042_9700_47QTCB22D0218_4732,,,No Match,"Only match(es) posted before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_N0001925F2226_9700_N0001920G0003_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0001925F2272_9700_N0001920D0029_9700,a25f01263d0e4c48a5e246f9db305e24,Solicitation,Low,loosened title 59 (corroborated); NAICS match
RC-CONT_AWD_N0001926C0120_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0002408C5205_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0002408C6271_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0002411C5217_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0002414C4110_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0002417C6417_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0002419FF004_9700_N6600119D0019_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0002425C5100_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0002425FB064_9700_GS35F110DA_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003010P0604_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003012C0052_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003018F4072_9700_W52P1J12A0016_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003019C0014_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003019P4051_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003020F4077_9700_NNG15SD91B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003022F4044_9700_NNG15SC94B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003023F4023_9700_NNG15SC80B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003023F4067_9700_NNG15SD19B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003024F4002_9700_N0003024D4203_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003025F4012_9700_NNG15SD91B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003025F4034_9700_NNG15SD13B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003025F4202_9700_N0003024D4203_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003025F4500_9700_NNG15SD91B_8000,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003908C5000_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003913C0012_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003914C0027_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003914F0029_9700_GS00Q09BGD0022_4735,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003916F0024_9700_HHSN316201500065W_7529,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003917F0064_9700_N0003915D0044_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003917F3000_9700_N0017804D4024_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003918C0017_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003918F0008_9700_N0003910D0060_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003918F0056_9700_N0003914D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003918F0057_9700_N0003917D0002_9700,,,No Match,"Only match(es) posted before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_N0003918F1182_9700_N0003917D0003_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003918F1365_9700_N0003916D0010_9700,,,No Match,"Only match(es) posted before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_N0003919F0044_9700_47QTCA18D008L_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003919F0156_9700_N0003917D0002_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003919F0164_9700_N0003919D0008_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003919F0220_9700_N0003914D0013_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003919F0231_9700_N0003919D0004_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003919F0401_9700_N0003919D0002_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003919F9024_9700_HHSN316201500032W_7529,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003920C0011_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003920F0056_9700_HHSN316201500052W_7529,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003920F0119_9700_N0003919D0002_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003920F0122_9700_N0003919D0002_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003920F0141_9700_N0003919D0005_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003920F0199_9700_N6600119D0019_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003920F0242_9700_N0003910D0060_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003920F0249_9700_N0003920D0021_9700,,,No Match,"Only match(es) posted outside the recency window around this award's expiration or before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_N0003920F0468_9700_N0003919D0006_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003920F9705_9700_N0003913D0013_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003920F9708_9700_N0003913D0013_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003920F9726_9700_N0003913D0013_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003920F9739_9700_N0003913D0013_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003921C0042_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003921C5001_9700_-NONE-_-NONE-,7c40cf1e85dc431a84764f1b686f34f1,Solicitation,Medium,title similarity 77
RC-CONT_AWD_N0003921F1005_9700_GS06F0908Z_4732,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003921F1036_9700_N0003919D0004_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003921F3006_9700_N0017819D8497_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003921F3011_9700_N0017819D7502_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003921F4009_9700_N0018916D0018_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003921F4022_9700_N0003919D0034_9700,,,No Match,"Only match(es) posted outside the recency window around this award's expiration or before this award's own start (an origin notice, not a successor)"
RC-CONT_AWD_N0003921F5000_9700_N0003916D0004_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003921F5004_9700_N0003917D0013_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003921F5197_9700_N0003919D0006_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003921F7006_9700_N0003920D0020_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003921F7267_9700_N0003920D0054_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003921F7268_9700_N0003920D0054_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003921F7271_9700_N0003920D0054_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003921F7274_9700_N0003920D0054_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003921F7275_9700_N0003920D0054_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003921F7304_9700_N0003920D0054_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003921F7319_9700_N0003920D0054_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003921F7324_9700_N0003920D0054_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003922C0016_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003922F1010_9700_N0003919D0002_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003922F1078_9700_N0003922D0001_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003922F7368_9700_N0003920D0054_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003922F7376_9700_N0003920D0054_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003922F7418_9700_N0003920D0054_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003922F7455_9700_N0003920D0054_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003922F7483_9700_N0003920D0054_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003922F7495_9700_N0003920D0054_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003922F7614_9700_N0003920D0054_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003923C1003_9700_-NONE-_-NONE-,,,No Match,Only match(es) posted outside the recency window around this award's expiration
RC-CONT_AWD_N0003923C9001_9700_-NONE-_-NONE-,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003923F2179_9700_N0003916D0010_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003923F7251_9700_N0003920D0054_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003923F7260_9700_N0003920D0054_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003923F7264_9700_N0003920D0054_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003923F7269_9700_N0003920D0054_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003923F7281_9700_N0003920D0054_9700,,,No Match,No notice cleared the minimum match threshold
RC-CONT_AWD_N0003923F7319_9700_N0003920D0054_9700,,,No Match,No notice cleared the minimum match threshold
