award_id,piid,referenced_idv_piid,award_type,awardee_name_raw,awardee_name_clean,awardee_uei,awarding_agency_raw,awarding_agency_clean,awarding_subagency_raw,awarding_subagency_clean,funding_agency_clean,date_signed,total_obligated_amount,potential_value,pop_start_date,pop_current_end_date,pop_potential_end_date,naics,psc,extent_competed,extent_competed_code,type_of_contract_pricing,type_of_contract_pricing_code,type_of_set_aside,type_of_set_aside_code,number_of_offers_received,base_and_all_options_value,place_of_performance_state,missing_end_date_flag,missing_vendor_flag,missing_agency_flag,data_quality_notes,source_system,business_size_determination_code,cyber_it_flag,cyber_flag,it_services_flag,cloud_flag,data_analytics_flag,software_dev_flag,network_ops_flag,help_desk_flag,compliance_security_flag,classification_confidence
CONT_AWD_N6883621FJ90E_9700_N0003920D0020_9700,N6883621FJ90E,N0003920D0020,DELIVERY ORDER,HPI FEDERAL LLC,HPI FEDERAL LLC,DJRUN4KK1HK3,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2021-05-01,5213904.82,5213904.82,2021-05-01,2021-09-30,2021-09-30,541512,DA01,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,,5110732.02,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_HT001521F0072_9700_NNG15SC76B_8000,HT001521F0072,NNG15SC76B,DELIVERY ORDER,"NETSYNC NETWORK SOLUTIONS, INC.","NETSYNC NETWORK SOLUTIONS, INC",HJ4MSGDU9634,Department of Defense,DEPARTMENT OF DEFENSE,Defense Health Agency,DEFENSE HEALTH AGENCY,DEPARTMENT OF DEFENSE,2024-05-03,4372285.19,4400852.04,2021-05-01,2025-04-30,2025-04-30,541519,DA10,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,SMALL BUSINESS SET ASIDE - TOTAL,SBA,10.0,0.0,IN,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_HT001121F0030_9700_GS35F0151S_4730,HT001121F0030,GS35F0151S,DELIVERY ORDER,"INTELLIDYNE, L.L.C.","INTELLIDYNE, L.L.C",LDN6EEXC6563,Department of Defense,DEPARTMENT OF DEFENSE,Defense Health Agency,DEFENSE HEALTH AGENCY,DEPARTMENT OF DEFENSE,2022-10-31,43324051.94,43324051.94,2021-04-30,2022-10-31,2022-10-31,541519,DC01,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,1.0,0.0,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA820121F0134_9700_NNG15SC28B_8000,FA820121F0134,NNG15SC28B,DELIVERY ORDER,CDW GOVERNMENT LLC,CDW GOVERNMENT LLC,PHZDZ8SJ5CM1,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2021-04-30,293750.15,293750.15,2021-04-30,2021-05-28,2021-05-28,541519,7E20,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,1.0,293750.15,UT,False,False,False,,USAspending,O,True,False,True,False,False,False,False,False,False,Medium
CONT_AWD_HQ051621F0031_9700_NNG15SC73B_8000,HQ051621F0031,NNG15SC73B,DELIVERY ORDER,FOUR LLC,FOUR LLC,X1JJYEW4HAN9,Department of Defense,DEPARTMENT OF DEFENSE,Defense Media Activity,DEFENSE MEDIA ACTIVITY,DEPARTMENT OF DEFENSE,2024-04-12,2181965.01,2181965.01,2021-05-01,2025-04-30,2025-04-30,541519,7A20,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,3.0,0.0,MD,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA248621F1114_9700_FA248620D0009_9700,FA248621F1114,FA248620D0009,DELIVERY ORDER,"VENTECH, INC.","VENTECH, INC",QK7APS8GQTU9,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2021-04-30,511706.6,511706.6,2021-04-30,2021-05-31,2021-05-31,541519,7E20,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,,511706.6,MD,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_N6833521F0298_9700_NNG15SD91B_8000,N6833521F0298,NNG15SD91B,DELIVERY ORDER,PARAGON MICRO INC,PARAGON MICRO INC,E41LV9AJGHQ1,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2021-04-29,281708.21,281708.21,2021-04-29,2021-06-28,2021-06-28,541519,7E20,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,6.0,281708.21,IL,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA877321F0070_9700_FA877320A0001_9700,FA877321F0070,FA877320A0001,BPA CALL,"THE ESCAL INSTITUTE OF ADVANCED TECHNOLOGIES, INC.","THE ESCAL INSTITUTE OF ADVANCED TECHNOLOGIES, INC",NA37S3SKQW65,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2021-04-29,259025.0,259025.0,2021-04-29,2021-05-28,2021-05-28,541519,6910,NOT COMPETED UNDER SAP,G,FIRM FIXED PRICE,J,NO SET ASIDE USED.,NONE,1.0,259025.0,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_W15QKN21F0211_9700_GS35F0692P_4730,W15QKN21F0211,GS35F0692P,DELIVERY ORDER,"EVERBRIDGE, INC.","EVERBRIDGE, INC",XCSMWJTSJ7W5,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2023-09-19,14415478.37,14415478.37,2021-03-29,2024-03-29,2024-03-29,541519,7K20,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,1.0,465153.84,MA,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_SP470121F0036_9700_SP470917D0015_9700,SP470121F0036,SP470917D0015,DELIVERY ORDER,AMYX INC,AMYX INC,HBZPLZ5PJH12,Department of Defense,DEPARTMENT OF DEFENSE,Defense Logistics Agency,DEFENSE LOGISTICS AGENCY,DEPARTMENT OF DEFENSE,2024-03-04,15304575.38,15304575.38,2021-03-01,2024-02-29,2024-02-29,541519,DA01,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,117.0,-38674.17,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_N6893621F0303_9700_N6893619D0027_9700,N6893621F0303,N6893619D0027,DELIVERY ORDER,"SMARTRONIX, LLC","SMARTRONIX, LLC",CMBKC2MHJFK5,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2025-05-13,5040113.54,6254419.25,2021-05-17,2022-05-16,2022-05-16,541512,DC01,FULL AND OPEN COMPETITION,A,COST PLUS FIXED FEE,U,,,,0.0,MD,False,False,False,,USAspending,O,True,False,True,False,False,False,False,False,False,Medium
CONT_AWD_FA852516F0003_9700_FA852513D0004_9700,FA852516F0003,FA852513D0004,DELIVERY ORDER,LOCKHEED MARTIN CORP,LOCKHEED MARTIN CORP,SJDEB3MKJEW5,Department of Defense,DEPARTMENT OF DEFENSE,Defense Contract Management Agency,DEFENSE CONTRACT MANAGEMENT AGENCY,DEPARTMENT OF DEFENSE,2021-04-27,508555.64,508555.64,2016-06-14,2017-02-28,2017-02-28,541511,J016,NOT COMPETED,C,COST NO FEE,S,,,,-37112.36,GA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_W15QKN14C0027_9700_-NONE-_-NONE-,W15QKN14C0027,,DEFINITIVE CONTRACT,"FD SOFTWARE ENTERPRISES, LLC","FD SOFTWARE ENTERPRISES, LLC",ZLZ1UBLYQSJ5,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2021-04-23,3977091.35,4848031.93,2014-01-31,2019-02-01,2019-02-01,541511,AC51,FULL AND OPEN COMPETITION,A,COST PLUS FIXED FEE,U,NO SET ASIDE USED.,NONE,1.0,-79102.25,NJ,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_N6523621F0344_9700_NNG15SC94B_8000,N6523621F0344,NNG15SC94B,DELIVERY ORDER,"VAE, INC.","VAE, INC",LB8JT7MNMYB5,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2021-04-23,404226.25,404226.25,2021-04-23,2021-05-22,2021-05-22,541519,5930,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,SMALL BUSINESS SET ASIDE - TOTAL,SBA,2.0,404226.25,SC,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_W912DY21F0170_9700_NNG15SD60B_8000,W912DY21F0170,NNG15SD60B,DELIVERY ORDER,"ADVANCED COMPUTER CONCEPTS, INC.","ADVANCED COMPUTER CONCEPTS, INC",CGE8ABMZLZN9,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2021-04-21,934037.33,934037.33,2021-04-21,2021-06-20,2021-06-20,541519,7G21,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,SMALL BUSINESS SET ASIDE - TOTAL,SBA,6.0,934037.33,TX,False,False,False,,USAspending,S,True,False,False,False,False,False,True,False,False,Low
CONT_AWD_N0017821FD504_9700_N0017816D3002_9700,N0017821FD504,N0017816D3002,DELIVERY ORDER,SOUTHWEST RESEARCH INSTITUTE,SOUTHWEST RESEARCH INSTITUTE,PB11V1KH3KV4,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2021-04-21,675000.0,675027.89,2020-12-02,2021-12-01,2021-12-01,541512,R425,FULL AND OPEN COMPETITION,A,COST PLUS FIXED FEE,U,,,,0.0,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_M6785421F0022_9700_M6785419D0007_9700,M6785421F0022,M6785419D0007,DELIVERY ORDER,SOLIPSYS CORPORATION,SOLIPSYS CORPORATION,DMGTCCJ2ZKG7,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2024-01-16,744745.1,744745.1,2021-02-03,2022-02-02,2022-02-02,541511,DA01,NOT COMPETED,C,COST PLUS FIXED FEE,U,,,,-21130.89,MD,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_FA877121FG014_9700_NNG15SC27B_8000,FA877121FG014,NNG15SC27B,DELIVERY ORDER,CARAHSOFT TECHNOLOGY CORP,CARAHSOFT TECHNOLOGY CORP,DT8KJHZXVJH5,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2021-04-19,746031.72,746031.72,2021-04-19,2022-04-18,2022-04-18,541519,7H20,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,3.0,746031.72,AL,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA248621F1113_9700_FA248620D0009_9700,FA248621F1113,FA248620D0009,DELIVERY ORDER,"VENTECH, INC.","VENTECH, INC",QK7APS8GQTU9,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2021-04-16,360166.98,360166.98,2021-04-16,2021-05-17,2021-05-17,541519,7E20,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,,360166.98,MD,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA813621F0057_9700_NNG15SC49B_8000,FA813621F0057,NNG15SC49B,DELIVERY ORDER,STERLING COMPUTERS CORPORATION,STERLING COMPUTERS CORPORATION,YZTLALWM4UC7,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2021-04-16,799680.0,799680.0,2021-04-16,2021-04-23,2021-04-23,541519,7E20,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,5.0,799680.0,OK,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_N6523621F0352_9700_NNG15SC90B_8000,N6523621F0352,NNG15SC90B,DELIVERY ORDER,STRATEGIC COMMUNICATIONS LLC,STRATEGIC COMMUNICATIONS LLC,LJZRP7SE5LN4,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2021-04-15,556760.58,556760.58,2021-04-15,2021-06-01,2021-06-01,541519,5995,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,SMALL BUSINESS SET ASIDE - TOTAL,SBA,9.0,556760.58,SC,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_HC102821F0375_9700_NNG15SC71B_8000,HC102821F0375,NNG15SC71B,DELIVERY ORDER,"FCN, INC.","FCN, INC",JEANDJTZ8HJ3,Department of Defense,DEPARTMENT OF DEFENSE,Defense Information Systems Agency,DEFENSE INFORMATION SYSTEMS AGENCY,DEPARTMENT OF DEFENSE,2021-04-14,678379.56,678379.56,2021-04-14,2021-04-14,2021-04-14,541519,7A21,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,SMALL BUSINESS SET ASIDE - TOTAL,SBA,5.0,678379.56,ME,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_HQ072721F1611_9700_HQ072716D0006_9700,HQ072721F1611,HQ072716D0006,DELIVERY ORDER,RAYTHEON COMPANY,RAYTHEON COMPANY,QF4VA87ST9F7,Department of Defense,DEPARTMENT OF DEFENSE,Defense Microelectronics Activity,DEFENSE MICROELECTRONICS ACTIVITY,DEPARTMENT OF DEFENSE,2022-04-12,993318.0,993318.0,2021-04-12,2022-09-30,2022-09-30,541330,AC15,FULL AND OPEN COMPETITION,A,COST PLUS FIXED FEE,U,,,1.0,0.0,IN,False,False,False,,USAspending,O,True,True,False,False,False,False,False,False,False,Low
CONT_AWD_N6134021F0053_9700_N6134017D0009_9700,N6134021F0053,N6134017D0009,DELIVERY ORDER,"BOWHEAD BUSINESS AND TECHNOLOGY SOLUTIONS, LLC","BOWHEAD BUSINESS AND TECHNOLOGY SOLUTIONS, LLC",SKKXHJP1Y7L8,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2022-05-06,449145.0,449145.0,2021-03-25,2022-09-30,2022-09-30,541511,6910,NOT AVAILABLE FOR COMPETITION,B,FIRM FIXED PRICE,J,,,,0.0,FL,False,False,False,,USAspending,S,True,False,False,False,False,False,True,False,False,Low
CONT_AWD_0048_9700_H9222211D0006_9700,0048,H9222211D0006,DELIVERY ORDER,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.","GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC",SMNWM6HN79X5,Department of Defense,DEPARTMENT OF DEFENSE,U.S. Special Operations Command,U.S. SPECIAL OPERATIONS COMMAND,DEPARTMENT OF DEFENSE,2021-04-12,1122500.57,1175018.94,2016-07-07,2017-07-06,2017-07-06,541519,D307,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,,0.0,FL,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_HT003821F0012_9700_N0003915D0044_9700,HT003821F0012,N0003915D0044,DELIVERY ORDER,"LEIDOS, INC.","LEIDOS, INC",UE9QJD4KK1L6,Department of Defense,DEPARTMENT OF DEFENSE,Defense Health Agency,DEFENSE HEALTH AGENCY,DEPARTMENT OF DEFENSE,2025-01-16,11932956.23,13009845.23,2021-04-08,2022-04-11,2022-04-11,541512,7A21,FULL AND OPEN COMPETITION,A,FIXED PRICE INCENTIVE,L,,,,-1117410.77,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_N0018921PQ017_9700_-NONE-_-NONE-,N0018921PQ017,,PURCHASE ORDER,"JMA RESOURCES, INC.","JMA RESOURCES, INC",W6N5KZFS4MJ8,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2022-12-05,1434862.56,1434862.56,2021-04-08,2023-04-25,2023-04-25,541519,DA01,NOT COMPETED UNDER SAP,G,FIRM FIXED PRICE,J,8(A) SOLE SOURCE,8AN,1.0,0.0,PA,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_M6785421FMUF2_9700_N0003913D0013_9700,M6785421FMUF2,N0003913D0013,DELIVERY ORDER,PERATON ENTERPRISE SOLUTIONS LLC,PERATON ENTERPRISE SOLUTIONS LLC,MBSRAWAQ9559,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2021-04-08,2842871.21,2842871.21,2021-02-01,2021-06-30,2021-06-30,541512,DG01,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,,1136729.4,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA872621F0063_9700_NNG15SD39B_8000,FA872621F0063,NNG15SD39B,DELIVERY ORDER,REGAN TECHNOLOGIES CORP,REGAN TECHNOLOGIES CORP,PJ2BS3KYWKS5,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2021-04-08,1910651.85,1910651.85,2021-04-08,2022-03-06,2022-03-06,541519,7A21,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,SMALL BUSINESS SET ASIDE - TOTAL,SBA,4.0,1910651.85,CT,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_HT001121F0033_9700_HT001120D0001_9700,HT001121F0033,HT001120D0001,DELIVERY ORDER,SENECA GLOBAL SERVICES LLC,SENECA GLOBAL SERVICES LLC,HYDWL7JCHBG4,Department of Defense,DEPARTMENT OF DEFENSE,Defense Health Agency,DEFENSE HEALTH AGENCY,DEPARTMENT OF DEFENSE,2022-04-22,3680409.96,3680409.96,2021-04-12,2022-06-30,2022-06-30,541519,R425,NOT AVAILABLE FOR COMPETITION,B,FIRM FIXED PRICE,J,,,,0.0,VA,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_HS002116F0007_9700_GS06F0651Z_4730,HS002116F0007,GS06F0651Z,DELIVERY ORDER,"PHACIL, LLC","PHACIL, LLC",LG5RFDAHSP43,Department of Defense,DEPARTMENT OF DEFENSE,Defense Counterintelligence and Security Agency,DEFENSE COUNTERINTELLIGENCE AND SECURITY AGENCY,DEPARTMENT OF DEFENSE,2021-04-07,3099668.0,3099668.0,2016-03-30,2017-03-29,2017-03-29,541512,D310,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,1.0,-64704.16,VA,False,False,False,,USAspending,O,True,True,False,False,False,False,False,False,False,High
CONT_AWD_FA877221F0011_9700_GS35F0002V_4730,FA877221F0011,GS35F0002V,DELIVERY ORDER,"IMPRES TECHNOLOGY SOLUTIONS, INC","IMPRES TECHNOLOGY SOLUTIONS, INC",MSSQQ551LG41,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2021-04-07,729087.61,729087.61,2021-04-07,2021-05-31,2021-05-31,541519,7E20,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,3.0,729087.61,CA,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_N0018921FZ352_9700_NNG15SC73B_8000,N0018921FZ352,NNG15SC73B,DELIVERY ORDER,FOUR LLC,FOUR LLC,X1JJYEW4HAN9,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2025-03-19,2742630.1,2742630.1,2021-03-30,2025-03-30,2025-03-30,541519,7A20,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,1.0,0.0,DC,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_HC102811F0596_9700_GS06F0203Z_4730,HC102811F0596,GS06F0203Z,DELIVERY ORDER,"CAMBRIDGE INTERNATIONAL SYSTEMS, INC.","CAMBRIDGE INTERNATIONAL SYSTEMS, INC",STJ2X23FGCB3,Department of Defense,DEPARTMENT OF DEFENSE,Defense Information Systems Agency,DEFENSE INFORMATION SYSTEMS AGENCY,DEPARTMENT OF DEFENSE,2021-04-06,1809458.33,1809458.33,2011-08-31,2014-09-04,2014-09-04,541512,D399,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,,,1.0,-54459.2,FL,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_N6134017C0002_9700_-NONE-_-NONE-,N6134017C0002,,DEFINITIVE CONTRACT,"ADVANCED CABLE CONNECTION, INC.","ADVANCED CABLE CONNECTION, INC",HYTQHRDEMTH5,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2021-04-05,590296.54,620274.05,2016-10-03,2019-09-30,2019-09-30,541513,D301,NOT AVAILABLE FOR COMPETITION,B,FIRM FIXED PRICE,J,8(A) SOLE SOURCE,8AN,1.0,-5650.05,FL,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA702221F0047_9700_FA702217D0009_9700,FA702221F0047,FA702217D0009,DELIVERY ORDER,ENSCO INC,ENSCO INC,DP3FAQE2UGT3,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2021-04-01,402633.0,402633.0,2021-04-01,2021-11-30,2021-11-30,541519,AJ13,FULL AND OPEN COMPETITION,A,COST PLUS FIXED FEE,U,,,,402633.0,FL,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA872621F0075_9700_NNG15SC46B_8000,FA872621F0075,NNG15SC46B,DELIVERY ORDER,RED RIVER TECHNOLOGY LLC,RED RIVER TECHNOLOGY LLC,JT4PZH4BX5T9,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2021-04-01,1262941.79,1262941.79,2021-04-01,2022-02-28,2022-02-28,541519,7E20,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,2.0,1262941.79,NH,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA881921C1000_9700_-NONE-_-NONE-,FA881921C1000,,DEFINITIVE CONTRACT,BAE SYSTEMS SPACE & MISSION SYSTEMS INC.,BAE SYSTEMS SPACE & MISSION SYSTEMS INC,C8ZLJ61YJ528,Department of Defense,DEPARTMENT OF DEFENSE,Defense Contract Management Agency,DEFENSE CONTRACT MANAGEMENT AGENCY,DEPARTMENT OF DEFENSE,2024-07-31,5507528.0,5507528.0,2020-11-04,2021-12-31,2021-12-31,541511,AC22,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,NO SET ASIDE USED.,NONE,1.0,0.0,CO,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_0030_9700_W74V8H04D0036_9700,0030,W74V8H04D0036,DELIVERY ORDER,"LEIDOS, INC.","LEIDOS, INC",QLNMVC12KWY3,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Army,DEPARTMENT OF THE ARMY,DEPARTMENT OF DEFENSE,2021-04-01,178337161.17,202491629.91,2009-04-01,2012-04-30,2012-04-30,541511,D399,FULL AND OPEN COMPETITION,A,COST PLUS FIXED FEE,U,NO SET ASIDE USED.,NONE,2.0,0.0,VA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Medium
CONT_AWD_N0001921C0042_9700_-NONE-_-NONE-,N0001921C0042,,DEFINITIVE CONTRACT,ALVAREZ LLC,ALVAREZ LLC,Y928UVG75CT6,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2021-03-31,741440.4,741440.4,2021-03-31,2021-10-08,2021-10-08,541519,DA10,NOT COMPETED,C,FIRM FIXED PRICE,J,NO SET ASIDE USED.,NONE,1.0,741440.4,VA,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_N0003921F4022_9700_N0003919D0034_9700,N0003921F4022,N0003919D0034,DELIVERY ORDER,EVERFOX LLC,EVERFOX LLC,G4J1RJ94JBU1,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Navy,DEPARTMENT OF THE NAVY,DEPARTMENT OF DEFENSE,2022-05-05,532994.72,532994.72,2021-04-02,2022-04-01,2022-04-01,541511,DA10,NOT COMPETED,C,TIME AND MATERIALS,Y,,,,0.0,CA,False,False,False,,USAspending,O,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_FA703721F0020_9700_NNG15SD26B_8000,FA703721F0020,NNG15SD26B,DELIVERY ORDER,"THUNDERCAT TECHNOLOGY, LLC","THUNDERCAT TECHNOLOGY, LLC",UER4AJLUB8D5,Department of Defense,DEPARTMENT OF DEFENSE,Department of the Air Force,DEPARTMENT OF THE AIR FORCE,DEPARTMENT OF DEFENSE,2021-03-30,458733.45,458733.45,2021-03-25,2021-04-19,2021-04-19,541519,7K20,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,D,FIRM FIXED PRICE,J,SERVICE DISABLED VETERAN OWNED SMALL BUSINESS SET-ASIDE,SDVOSBC,2.0,0.0,TX,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
CONT_AWD_SP470921F0050_9700_SP470917D0101_9700,SP470921F0050,SP470917D0101,DELIVERY ORDER,STRATEGIC RESOLUTION EXPERTS INC,STRATEGIC RESOLUTION EXPERTS INC,ZS2EM2ZWKHF8,Department of Defense,DEPARTMENT OF DEFENSE,Defense Logistics Agency,DEFENSE LOGISTICS AGENCY,DEPARTMENT OF DEFENSE,2023-03-17,693312.0,693312.0,2021-04-01,2024-03-31,2024-03-31,541519,DD01,FULL AND OPEN COMPETITION,A,FIRM FIXED PRICE,J,,,1.0,304128.0,VA,False,False,False,,USAspending,S,True,False,False,False,False,False,False,False,False,Low
